"id","domain","area","title","method","nonBlocking","codeReferences"
"V2-CONTENT-008","Content, intent and buyer evidence","content","Facilities section precedes generic editorial depth","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-009","Content, intent and buyer evidence","content","Article contains approximately 5,000 useful words when the project brief requires it","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-010","Content, intent and buyer evidence","content","Article headings map to buyer questions","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-011","Content, intent and buyer evidence","content","Developer entity has a dedicated linked profile","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-012","Content, intent and buyer evidence","content","Architect entity has a dedicated linked profile","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-013","Content, intent and buyer evidence","content","Engineer and contractor entities are linked where available","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-014","Content, intent and buyer evidence","content","Facilities are described with operational detail","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-015","Content, intent and buyer evidence","content","Building systems are derived from engineering BOM","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-016","Content, intent and buyer evidence","content","Estimated prices are labeled naturally in buyer copy","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-017","Content, intent and buyer evidence","content","Official-price mode is used only when explicitly set","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-018","Content, intent and buyer evidence","content","Transaction and street data retain provenance internally","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-019","Content, intent and buyer evidence","content","Neighborhood content includes transport, education, services and public realm","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-020","Content, intent and buyer evidence","content","Environment tools support the claims made in prose","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-021","Content, intent and buyer evidence","content","FAQ answers are visible before schema emission","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-022","Content, intent and buyer evidence","content","No paragraph repeats the focus keyword mechanically","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-023","Content, intent and buyer evidence","content","Five language versions preserve facts and actions","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-024","Content, intent and buyer evidence","content","RTL/LTR does not reverse geographic directions","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-025","Content, intent and buyer evidence","content","Public copy never says waiting for developer materials","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-026","Content, intent and buyer evidence","content","Public copy never describes QA or implementation","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-027","Content, intent and buyer evidence","content","Every capability named in copy has a working action","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-028","Content, intent and buyer evidence","content","Disclaimers remain in the designated global/legal location","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-029","Content, intent and buyer evidence","content","Article tables remain readable at 320px","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-030","Content, intent and buyer evidence","content","Internal links do not create project/area cannibalization","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-CONTENT-031","Content, intent and buyer evidence","content","Content update records source date and editor","content map+source+rendered DOM+manual editorial evidence","true","post_content | _yoast_wpseo_title | _yoast_wpseo_metadesc"
"V2-PERF-001","Accessibility, reliability and performance","performance","LCP field target is at most 2.5 seconds at p75","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-002","Accessibility, reliability and performance","performance","INP field target is at most 200ms at p75","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-003","Accessibility, reliability and performance","performance","CLS field target is at most 0.1 at p75","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-004","Accessibility, reliability and performance","performance","Poster is the LCP candidate before GLB","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-005","Accessibility, reliability and performance","performance","GLB is lazy-loaded by intent","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-006","Accessibility, reliability and performance","performance","Mapbox is loaded by proximity or intent","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-007","Accessibility, reliability and performance","performance","Pannellum is loaded only when a tour opens","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-008","Accessibility, reliability and performance","performance","Studio bundle is loaded only when studio opens","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-009","Accessibility, reliability and performance","performance","Cesium is loaded only when environment tour opens","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-010","Accessibility, reliability and performance","performance","Images use responsive sizes and modern formats","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-011","Accessibility, reliability and performance","performance","360 assets use a mobile-appropriate delivery tier","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-012","Accessibility, reliability and performance","performance","GLB uses mesh/texture compression where compatible","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-013","Accessibility, reliability and performance","performance","320-unit inventory is virtualized","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-014","Accessibility, reliability and performance","performance","Only visible hotspots participate in layout and tab order","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-015","Accessibility, reliability and performance","performance","No duplicate selection overlay is loaded","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-016","Accessibility, reliability and performance","performance","Module errors are isolated and recoverable","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-017","Accessibility, reliability and performance","performance","A transient 502 has retry behavior","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-018","Accessibility, reliability and performance","performance","Console has no uncaught exception during the buyer path","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-019","Accessibility, reliability and performance","performance","Network failures preserve unit state","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-020","Accessibility, reliability and performance","performance","Reduced motion is honored","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-021","Accessibility, reliability and performance","performance","Focus order matches visual order","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-022","Accessibility, reliability and performance","performance","Canvas tools have text/list equivalents","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-023","Accessibility, reliability and performance","performance","Color is not the only inventory-status signal","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-024","Accessibility, reliability and performance","performance","Contrast meets the selected WCAG target","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
"V2-PERF-025","Accessibility, reliability and performance","performance","Form errors are announced","browser performance+accessibility tree+network replay","true","public network/runtime evidence | showroom asset loader"
